,filebasename,structtype,event,freq
512,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.17647058823529413
513,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.8064516129032258
514,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.0967741935483871
515,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.0967741935483871
516,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,0.9836065573770492
517,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.01639344262295082
518,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.0
519,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,0.5714285714285714
520,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.047619047619047616
521,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.38095238095238093
522,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,0.5862068965517241
523,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.1724137931034483
524,20220526_y236_d5mi10s_000_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.2413793103448276
525,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,0.8
526,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.04
527,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.16
528,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,0.7419354838709677
529,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.12903225806451613
530,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.12903225806451613
531,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,0.3333333333333333
532,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.0
533,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,0.6666666666666666
534,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,0.9354838709677419
535,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.03225806451612903
536,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
537,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,0.875
538,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.0
539,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.125
540,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,0.8870967741935484
541,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.06451612903225806
542,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.04838709677419355
543,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.8461538461538461
544,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.0
545,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.15384615384615385
546,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.65625
547,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.09375
548,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.25
549,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,None,1.0
550,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,Fission,0.0
551,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,Fusion,0.0
552,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,None,0.9692307692307692
553,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,Fission,0.0
554,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,Fusion,0.03076923076923077
555,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,None,0.9841269841269841
556,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fission,0.0
557,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fusion,0.015873015873015872
558,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,None,0.875
559,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fission,0.03125
560,20220526_y236_d5mi10s_001_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fusion,0.09375
561,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,0.9215686274509803
562,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.0
563,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.0784313725490196
564,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,0.7878787878787878
565,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.09090909090909091
566,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.12121212121212122
567,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,0.8620689655172413
568,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
569,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.13793103448275862
570,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.6896551724137931
571,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.10344827586206896
572,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.20689655172413793
573,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,1.0
574,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.0
575,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.0
576,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,None,0.75
577,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fission,0.0
578,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fusion,0.25
579,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,0.8727272727272727
580,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.05454545454545454
581,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.07272727272727272
582,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.631578947368421
583,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.13157894736842105
584,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.23684210526315788
585,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,1.0
586,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.0
587,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.0
588,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,None,1.0
589,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fission,0.0
590,20220526_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fusion,0.0
591,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,0.9696969696969697
592,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.0
593,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.030303030303030304
594,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,0.9516129032258065
595,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.03225806451612903
596,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.016129032258064516
597,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,1.0
598,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
599,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.0
600,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.9545454545454546
601,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.015151515151515152
602,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.030303030303030304
603,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,1.0
604,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.0
605,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.0
606,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,None,0.875
607,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fission,0.0
608,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fusion,0.125
609,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,0.8709677419354839
610,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.06451612903225806
611,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.06451612903225806
612,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,1.0
613,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.0
614,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.0
615,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,1.0
616,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.0
617,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.0
618,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.9361702127659575
619,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.02127659574468085
620,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.0425531914893617
621,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.9803921568627451
622,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.0196078431372549
623,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.0
624,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,None,0.9464285714285714
625,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fission,0.0
626,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fusion,0.05357142857142857
627,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,0.9354838709677419
628,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.03225806451612903
629,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
630,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,None,0.9482758620689655
631,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,Fission,0.0
632,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP-,Fusion,0.05172413793103448
633,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,None,0.8387096774193549
634,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,Fission,0.06451612903225806
635,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc011_predict_predict.tif,DUMP+,Fusion,0.0967741935483871
636,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,None,1.0
637,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fission,0.0
638,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fusion,0.0
639,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,None,1.0
640,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fission,0.0
641,20220526_y236_d5mi10s_003_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fusion,0.0
642,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,0.8909090909090909
643,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.03636363636363636
644,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.07272727272727272
645,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,0.9285714285714286
646,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.03571428571428571
647,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.03571428571428571
648,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.8157894736842105
649,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.06578947368421052
650,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.11842105263157894
651,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.9032258064516129
652,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.06451612903225806
653,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
654,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP-,None,1.0
655,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP-,Fission,0.0
656,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP-,Fusion,0.0
657,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP+,None,1.0
658,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP+,Fission,0.0
659,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP+,Fusion,0.0
660,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP+,None,1.0
661,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP+,Fission,0.0
662,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP+,Fusion,0.0
663,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc023_predict_predict.tif,DUMP-,None,0.6666666666666666
664,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc023_predict_predict.tif,DUMP-,Fission,0.0
665,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc023_predict_predict.tif,DUMP-,Fusion,0.3333333333333333
666,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc023_predict_predict.tif,DUMP+,None,0.9354838709677419
667,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc023_predict_predict.tif,DUMP+,Fission,0.03225806451612903
668,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc023_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
669,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP-,None,0.5882352941176471
670,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP-,Fission,0.0
671,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP-,Fusion,0.4117647058823529
672,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP+,None,0.5
673,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP+,Fission,0.26666666666666666
674,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP+,Fusion,0.23333333333333334
675,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc027_predict_predict.tif,DUMP-,None,1.0
676,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc027_predict_predict.tif,DUMP-,Fission,0.0
677,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc027_predict_predict.tif,DUMP-,Fusion,0.0
678,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc027_predict_predict.tif,DUMP+,None,1.0
679,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc027_predict_predict.tif,DUMP+,Fission,0.0
680,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc027_predict_predict.tif,DUMP+,Fusion,0.0
681,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc030_predict_predict.tif,DUMP-,None,0.9056603773584906
682,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc030_predict_predict.tif,DUMP-,Fission,0.0
683,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc030_predict_predict.tif,DUMP-,Fusion,0.09433962264150944
684,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc030_predict_predict.tif,DUMP+,None,0.6129032258064516
685,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc030_predict_predict.tif,DUMP+,Fission,0.1935483870967742
686,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc030_predict_predict.tif,DUMP+,Fusion,0.1935483870967742
687,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc031_predict_predict.tif,DUMP+,None,1.0
688,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc031_predict_predict.tif,DUMP+,Fission,0.0
689,20220530_y236_d5mi10s_000_D3D_3DALIGN_predictc031_predict_predict.tif,DUMP+,Fusion,0.0
690,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,1.0
691,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.0
692,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.0
693,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.9074074074074074
694,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.0
695,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.09259259259259259
696,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,0.9230769230769231
697,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.038461538461538464
698,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.038461538461538464
699,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,1.0
700,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.0
701,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,0.0
702,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,1.0
703,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.0
704,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.0
705,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,1.0
706,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.0
707,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.0
708,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,None,0.7954545454545454
709,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,Fission,0.0
710,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP-,Fusion,0.20454545454545456
711,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,None,0.5517241379310345
712,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fission,0.2413793103448276
713,20220530_y236_d5mi10s_001_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,Fusion,0.20689655172413793
714,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.9310344827586207
715,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.017241379310344827
716,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.05172413793103448
717,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,0.8709677419354839
718,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.06451612903225806
719,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.06451612903225806
720,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,1.0
721,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.0
722,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.0
723,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,1.0
724,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.0
725,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.0
726,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,1.0
727,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.0
728,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.0
729,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,None,1.0
730,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fission,0.0
731,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fusion,0.0
732,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,1.0
733,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.0
734,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.0
735,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,None,0.8807339449541285
736,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fission,0.027522935779816515
737,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fusion,0.09174311926605505
738,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,None,0.9838709677419355
739,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fission,0.0
740,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fusion,0.016129032258064516
741,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,None,0.7380952380952381
742,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fission,0.023809523809523808
743,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP-,Fusion,0.23809523809523808
744,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,None,0.85
745,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fission,0.025
746,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc012_predict_predict.tif,DUMP+,Fusion,0.125
747,20220530_y236_d5mi10s_002_D3D_3DALIGN_predictc013_predict_predict.tif,DUMP+,None,1.0
