"filebasename","mito_id","n_aggs","meandist2centroid","drugtime","gt"
"20220520_y218_d5mi10s_snapshot_150mBE_010_D3Dc009_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_010_D3Dc010_predict_predict.tif",1,4,1.39368968017101,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_010_D3Dc011_predict_predict.tif",1,2,1.12789807226599,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_010_D3Dc011_predict_predict.tif",2,2,1.47280603369581,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc000_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc000_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc000_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc001_predict_predict.tif",1,2,0.496997397583455,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc001_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc001_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc003_predict_predict.tif",1,2,2.36532122765536,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc004_predict_predict.tif",1,3,1.40768621684882,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc005_predict_predict.tif",1,2,0.790680827388561,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc005_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc006_predict_predict.tif",1,2,0.72978758235736,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc009_predict_predict.tif",1,4,1.25965852366047,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_011_D3Dc011_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc003_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc004_predict_predict.tif",1,4,1.66840809185799,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc006_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc006_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc009_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc009_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc012_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc012_predict_predict.tif",2,3,0.489370279799833,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_012_D3Dc017_predict_predict.tif",1,3,1.32561233685466,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc000_predict_predict.tif",2,2,0.43242772914383,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc003_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc003_predict_predict.tif",2,3,0.857836972257342,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc004_predict_predict.tif",2,2,1.9183067515721,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc005_predict_predict.tif",2,2,0.546658050613922,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc006_predict_predict.tif",1,4,0.961568313436753,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc008_predict_predict.tif",1,2,0.549066071835324,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc008_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc010_predict_predict.tif",1,2,1.38700893513737,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc010_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc015_predict_predict.tif",2,3,1.4537187501943,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_013_D3Dc016_predict_predict.tif",1,3,2.51326057748536,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc000_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc000_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc004_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc004_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc005_predict_predict.tif",2,4,1.20899254805482,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc006_predict_predict.tif",2,2,1.51228360826796,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc010_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc010_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc012_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_014_D3Dc012_predict_predict.tif",4,2,0.315792592896957,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc000_predict_predict.tif",1,2,0.285716590896928,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc000_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc002_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc003_predict_predict.tif",2,3,0.585611936870844,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc004_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc004_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc006_predict_predict.tif",1,3,1.06074494910056,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc007_predict_predict.tif",1,3,1.52907963600289,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc009_predict_predict.tif",1,3,1.69451909541999,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc013_predict_predict.tif",1,4,1.16508737671779,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc014_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc014_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc015_predict_predict.tif",1,2,0.515914343533189,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc016_predict_predict.tif",1,3,0.586286253361551,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc016_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc017_predict_predict.tif",1,3,0.60707904971621,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc019_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc019_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_015_D3Dc019_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc001_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc001_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc002_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc002_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc002_predict_predict.tif",4,2,0.555492874422326,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc004_predict_predict.tif",1,2,2.73849148600471,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc005_predict_predict.tif",1,2,0.62583809435783,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc006_predict_predict.tif",1,3,1.63403293177381,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc008_predict_predict.tif",2,5,1.53631337146242,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc009_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc009_predict_predict.tif",2,2,1.48265359551347,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc015_predict_predict.tif",1,2,0.798767227662767,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc015_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc016_predict_predict.tif",2,2,0.430620272642337,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc017_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_016_D3Dc017_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc000_predict_predict.tif",2,2,0.743452019599944,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc001_predict_predict.tif",1,5,1.15446434347764,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc003_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc003_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc006_predict_predict.tif",1,2,0.599194384550571,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc009_predict_predict.tif",1,2,0.534490464718479,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc013_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc013_predict_predict.tif",2,2,0.428487273190648,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc013_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_017_D3Dc013_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc001_predict_predict.tif",1,3,0.659781237984336,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc002_predict_predict.tif",1,4,1.51989260862842,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc003_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc003_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc004_predict_predict.tif",1,2,0.492939711746508,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc004_predict_predict.tif",2,2,0.576126834155352,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc005_predict_predict.tif",2,2,0.663650026328285,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc006_predict_predict.tif",1,2,1.47856633753554,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc009_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc009_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc013_predict_predict.tif",1,4,1.32803612766017,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc014_predict_predict.tif",1,2,0.678014455045548,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc014_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc014_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc015_predict_predict.tif",1,2,1.89090383704708,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc015_predict_predict.tif",2,2,0.40212706368381,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc015_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc017_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc017_predict_predict.tif",3,2,0.635412524147866,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc018_predict_predict.tif",1,2,0.401074951119468,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc020_predict_predict.tif",2,2,1.6244204154846,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_018_D3Dc021_predict_predict.tif",1,2,1.14394944215761,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc001_predict_predict.tif",1,3,0.624779654353477,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc001_predict_predict.tif",2,2,0.307940520358585,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc002_predict_predict.tif",1,2,2.22314252618511,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc003_predict_predict.tif",2,2,0.515576858682777,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc003_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc004_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc007_predict_predict.tif",1,2,0.662023749690847,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc007_predict_predict.tif",4,3,0.801904849050634,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc009_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc009_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc009_predict_predict.tif",6,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc010_predict_predict.tif",1,3,1.00474833373578,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc011_predict_predict.tif",1,3,0.477564696081466,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_019_D3Dc011_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc002_predict_predict.tif",1,2,0.722899402153322,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc003_predict_predict.tif",1,2,1.26536324605424,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc003_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc004_predict_predict.tif",1,2,0.46424215129444,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc004_predict_predict.tif",2,3,0.574587775611969,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc006_predict_predict.tif",2,2,0.679872625433899,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc008_predict_predict.tif",1,2,0.344416664647384,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc009_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc010_predict_predict.tif",2,4,1.10073733562581,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc013_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc013_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc015_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc015_predict_predict.tif",2,2,0.34301574912437,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_020_D3Dc015_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc006_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc006_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc010_predict_predict.tif",2,2,1.15557611668593,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc011_predict_predict.tif",1,2,0.885046067763249,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc012_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc013_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc013_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc017_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc017_predict_predict.tif",6,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc019_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc021_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_021_D3Dc021_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc002_predict_predict.tif",1,4,1.41764182404882,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc004_predict_predict.tif",1,2,1.59530901325845,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc005_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc005_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc007_predict_predict.tif",1,3,0.50460224838183,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc007_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc008_predict_predict.tif",1,2,1.039426616392,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc008_predict_predict.tif",3,2,0.518378601319204,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc009_predict_predict.tif",2,2,1.41932406708765,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc011_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc011_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_022_D3Dc012_predict_predict.tif",2,3,1.61079045722583,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc001_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc002_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc002_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc002_predict_predict.tif",4,2,0.523439090355895,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc004_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc004_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc004_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc004_predict_predict.tif",6,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc011_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_023_D3Dc011_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc000_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc001_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc001_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc001_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc002_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc002_predict_predict.tif",3,2,0.681168463885045,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc003_predict_predict.tif",2,2,1.13982021004383,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc005_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc005_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc005_predict_predict.tif",4,2,0.546278020608322,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_024_D3Dc006_predict_predict.tif",1,2,0.591298539608133,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc002_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc005_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc006_predict_predict.tif",2,2,0.631837557043968,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc006_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc008_predict_predict.tif",1,3,0.740849574917384,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc008_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc009_predict_predict.tif",1,2,0.488109559739114,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc009_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc009_predict_predict.tif",3,2,1.03634999879145,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_025_D3Dc011_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc001_predict_predict.tif",1,3,0.955153754235334,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc001_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc004_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc004_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc005_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc005_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc005_predict_predict.tif",3,2,0.572363319732334,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc006_predict_predict.tif",2,3,1.82641597354217,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc008_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc008_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc008_predict_predict.tif",4,2,0.990911998698702,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc010_predict_predict.tif",1,2,0.428148799231728,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc010_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc010_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc010_predict_predict.tif",5,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc013_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc013_predict_predict.tif",2,3,1.3058882676464,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc014_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc014_predict_predict.tif",2,2,0.430399216043707,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc014_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc015_predict_predict.tif",1,2,1.2400103900276,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc016_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc016_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc016_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc016_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc017_predict_predict.tif",1,6,1.55597088363506,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc018_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_026_D3Dc018_predict_predict.tif",4,1,0,150,"y218"
