"iteration","pAggInherited","class"
932,0.46046511627907,"dump"
933,0.502325581395349,"dump"
934,0.530232558139535,"dump"
935,0.516279069767442,"dump"
936,0.474418604651163,"dump"
937,0.544186046511628,"dump"
938,0.506976744186047,"dump"
939,0.469767441860465,"dump"
940,0.525581395348837,"dump"
941,0.493023255813954,"dump"
942,0.469767441860465,"dump"
943,0.506976744186047,"dump"
944,0.52093023255814,"dump"
945,0.497674418604651,"dump"
946,0.497674418604651,"dump"
947,0.572093023255814,"dump"
948,0.488372093023256,"dump"
949,0.544186046511628,"dump"
950,0.52093023255814,"dump"
951,0.506976744186047,"dump"
952,0.553488372093023,"dump"
953,0.483720930232558,"dump"
954,0.432558139534884,"dump"
955,0.469767441860465,"dump"
956,0.493023255813954,"dump"
957,0.46046511627907,"dump"
958,0.52093023255814,"dump"
959,0.497674418604651,"dump"
960,0.525581395348837,"dump"
961,0.562790697674419,"dump"
962,0.530232558139535,"dump"
963,0.474418604651163,"dump"
964,0.451162790697674,"dump"
965,0.567441860465116,"dump"
966,0.548837209302326,"dump"
967,0.567441860465116,"dump"
968,0.469767441860465,"dump"
969,0.502325581395349,"dump"
970,0.47906976744186,"dump"
971,0.553488372093023,"dump"
972,0.493023255813954,"dump"
973,0.474418604651163,"dump"
974,0.567441860465116,"dump"
975,0.455813953488372,"dump"
976,0.47906976744186,"dump"
977,0.506976744186047,"dump"
978,0.506976744186047,"dump"
979,0.497674418604651,"dump"
980,0.511627906976744,"dump"
981,0.497674418604651,"dump"
982,0.502325581395349,"dump"
983,0.497674418604651,"dump"
984,0.511627906976744,"dump"
985,0.516279069767442,"dump"
986,0.562790697674419,"dump"
987,0.465116279069767,"dump"
988,0.488372093023256,"dump"
989,0.516279069767442,"dump"
990,0.497674418604651,"dump"
991,0.553488372093023,"dump"
992,0.558139534883721,"dump"
993,0.562790697674419,"dump"
994,0.558139534883721,"dump"
995,0.562790697674419,"dump"
996,0.548837209302326,"dump"
997,0.506976744186047,"dump"
998,0.544186046511628,"dump"
999,0.534883720930233,"dump"
1000,0.497674418604651,"dump"
1,0.47906976744186,"wt"
2,0.474418604651163,"wt"
3,0.46046511627907,"wt"
4,0.488372093023256,"wt"
5,0.455813953488372,"wt"
6,0.493023255813954,"wt"
7,0.506976744186047,"wt"
8,0.493023255813954,"wt"
9,0.497674418604651,"wt"
10,0.497674418604651,"wt"
11,0.497674418604651,"wt"
12,0.511627906976744,"wt"
13,0.511627906976744,"wt"
14,0.465116279069767,"wt"
15,0.530232558139535,"wt"
16,0.511627906976744,"wt"
17,0.548837209302326,"wt"
18,0.465116279069767,"wt"
19,0.474418604651163,"wt"
20,0.469767441860465,"wt"
21,0.493023255813954,"wt"
22,0.497674418604651,"wt"
23,0.469767441860465,"wt"
24,0.497674418604651,"wt"
25,0.483720930232558,"wt"
26,0.483720930232558,"wt"
27,0.465116279069767,"wt"
28,0.47906976744186,"wt"
29,0.474418604651163,"wt"
30,0.483720930232558,"wt"
31,0.483720930232558,"wt"
32,0.558139534883721,"wt"
33,0.46046511627907,"wt"
34,0.516279069767442,"wt"
35,0.469767441860465,"wt"
36,0.465116279069767,"wt"
37,0.483720930232558,"wt"
38,0.497674418604651,"wt"
39,0.4,"wt"
40,0.511627906976744,"wt"
41,0.47906976744186,"wt"
42,0.493023255813954,"wt"
43,0.488372093023256,"wt"
44,0.558139534883721,"wt"
45,0.469767441860465,"wt"
46,0.474418604651163,"wt"
47,0.506976744186047,"wt"
48,0.446511627906977,"wt"
49,0.474418604651163,"wt"
50,0.52093023255814,"wt"
51,0.53953488372093,"wt"
52,0.530232558139535,"wt"
53,0.502325581395349,"wt"
54,0.548837209302326,"wt"
55,0.52093023255814,"wt"
56,0.488372093023256,"wt"
57,0.525581395348837,"wt"
58,0.53953488372093,"wt"
59,0.455813953488372,"wt"
60,0.474418604651163,"wt"
61,0.52093023255814,"wt"
62,0.502325581395349,"wt"
63,0.493023255813954,"wt"
64,0.525581395348837,"wt"
65,0.525581395348837,"wt"
66,0.506976744186047,"wt"
67,0.413953488372093,"wt"
68,0.493023255813954,"wt"
69,0.530232558139535,"wt"
70,0.52093023255814,"wt"
71,0.511627906976744,"wt"
72,0.53953488372093,"wt"
73,0.446511627906977,"wt"
74,0.525581395348837,"wt"
75,0.534883720930233,"wt"
76,0.511627906976744,"wt"
77,0.455813953488372,"wt"
78,0.511627906976744,"wt"
79,0.53953488372093,"wt"
80,0.474418604651163,"wt"
81,0.483720930232558,"wt"
82,0.530232558139535,"wt"
83,0.437209302325581,"wt"
84,0.46046511627907,"wt"
85,0.567441860465116,"wt"
86,0.47906976744186,"wt"
87,0.511627906976744,"wt"
88,0.469767441860465,"wt"
89,0.423255813953488,"wt"
90,0.446511627906977,"wt"
91,0.525581395348837,"wt"
92,0.474418604651163,"wt"
93,0.497674418604651,"wt"
94,0.525581395348837,"wt"
95,0.451162790697674,"wt"
96,0.474418604651163,"wt"
97,0.432558139534884,"wt"
98,0.553488372093023,"wt"
99,0.511627906976744,"wt"
100,0.455813953488372,"wt"
101,0.488372093023256,"wt"
102,0.441860465116279,"wt"
103,0.451162790697674,"wt"
104,0.451162790697674,"wt"
105,0.47906976744186,"wt"
106,0.474418604651163,"wt"
107,0.502325581395349,"wt"
108,0.451162790697674,"wt"
109,0.548837209302326,"wt"
110,0.525581395348837,"wt"
111,0.488372093023256,"wt"
112,0.390697674418605,"wt"
113,0.493023255813954,"wt"
114,0.47906976744186,"wt"
115,0.525581395348837,"wt"
116,0.47906976744186,"wt"
117,0.53953488372093,"wt"
118,0.502325581395349,"wt"
119,0.437209302325581,"wt"
120,0.530232558139535,"wt"
121,0.502325581395349,"wt"
122,0.506976744186047,"wt"
123,0.483720930232558,"wt"
124,0.483720930232558,"wt"
125,0.544186046511628,"wt"
126,0.530232558139535,"wt"
127,0.511627906976744,"wt"
128,0.530232558139535,"wt"
129,0.497674418604651,"wt"
130,0.446511627906977,"wt"
131,0.544186046511628,"wt"
132,0.530232558139535,"wt"
133,0.493023255813954,"wt"
134,0.446511627906977,"wt"
135,0.53953488372093,"wt"
136,0.469767441860465,"wt"
137,0.548837209302326,"wt"
138,0.465116279069767,"wt"
139,0.474418604651163,"wt"
140,0.502325581395349,"wt"
141,0.46046511627907,"wt"
142,0.497674418604651,"wt"
143,0.469767441860465,"wt"
144,0.544186046511628,"wt"
145,0.502325581395349,"wt"
146,0.53953488372093,"wt"
147,0.493023255813954,"wt"
148,0.474418604651163,"wt"
149,0.455813953488372,"wt"
150,0.469767441860465,"wt"
151,0.525581395348837,"wt"
152,0.47906976744186,"wt"
153,0.451162790697674,"wt"
154,0.469767441860465,"wt"
155,0.437209302325581,"wt"
156,0.516279069767442,"wt"
157,0.516279069767442,"wt"
158,0.497674418604651,"wt"
159,0.46046511627907,"wt"
160,0.497674418604651,"wt"
161,0.497674418604651,"wt"
162,0.497674418604651,"wt"
163,0.506976744186047,"wt"
164,0.497674418604651,"wt"
165,0.488372093023256,"wt"
166,0.52093023255814,"wt"
167,0.52093023255814,"wt"
168,0.483720930232558,"wt"
169,0.493023255813954,"wt"
170,0.548837209302326,"wt"
171,0.562790697674419,"wt"
172,0.437209302325581,"wt"
173,0.506976744186047,"wt"
174,0.483720930232558,"wt"
175,0.483720930232558,"wt"
176,0.53953488372093,"wt"
177,0.553488372093023,"wt"
178,0.497674418604651,"wt"
179,0.52093023255814,"wt"
180,0.53953488372093,"wt"
181,0.52093023255814,"wt"
182,0.46046511627907,"wt"
183,0.451162790697674,"wt"
184,0.502325581395349,"wt"
185,0.451162790697674,"wt"
186,0.469767441860465,"wt"
187,0.52093023255814,"wt"
188,0.474418604651163,"wt"
189,0.446511627906977,"wt"
190,0.493023255813954,"wt"
191,0.511627906976744,"wt"
192,0.488372093023256,"wt"
193,0.465116279069767,"wt"
194,0.502325581395349,"wt"
195,0.525581395348837,"wt"
196,0.53953488372093,"wt"
197,0.493023255813954,"wt"
198,0.47906976744186,"wt"
199,0.534883720930233,"wt"
200,0.497674418604651,"wt"
201,0.497674418604651,"wt"
202,0.46046511627907,"wt"
203,0.488372093023256,"wt"
204,0.516279069767442,"wt"
205,0.525581395348837,"wt"
206,0.493023255813954,"wt"
207,0.474418604651163,"wt"
208,0.511627906976744,"wt"
209,0.516279069767442,"wt"
210,0.502325581395349,"wt"
211,0.544186046511628,"wt"
212,0.493023255813954,"wt"
213,0.502325581395349,"wt"
214,0.488372093023256,"wt"
215,0.469767441860465,"wt"
216,0.46046511627907,"wt"
217,0.553488372093023,"wt"
218,0.52093023255814,"wt"
219,0.488372093023256,"wt"
220,0.46046511627907,"wt"
221,0.474418604651163,"wt"
222,0.511627906976744,"wt"
223,0.548837209302326,"wt"
224,0.46046511627907,"wt"
225,0.469767441860465,"wt"
226,0.474418604651163,"wt"
227,0.53953488372093,"wt"
228,0.474418604651163,"wt"
229,0.469767441860465,"wt"
230,0.516279069767442,"wt"
231,0.525581395348837,"wt"
232,0.483720930232558,"wt"
233,0.502325581395349,"wt"
234,0.497674418604651,"wt"
235,0.474418604651163,"wt"
236,0.497674418604651,"wt"
237,0.465116279069767,"wt"
238,0.469767441860465,"wt"
239,0.525581395348837,"wt"
240,0.502325581395349,"wt"
241,0.534883720930233,"wt"
242,0.474418604651163,"wt"
243,0.483720930232558,"wt"
244,0.493023255813954,"wt"
245,0.516279069767442,"wt"
246,0.47906976744186,"wt"
247,0.46046511627907,"wt"
248,0.483720930232558,"wt"
249,0.483720930232558,"wt"
250,0.47906976744186,"wt"
251,0.497674418604651,"wt"
252,0.46046511627907,"wt"
253,0.525581395348837,"wt"
254,0.483720930232558,"wt"
255,0.534883720930233,"wt"
256,0.455813953488372,"wt"
257,0.52093023255814,"wt"
258,0.465116279069767,"wt"
259,0.488372093023256,"wt"
260,0.446511627906977,"wt"
261,0.488372093023256,"wt"
262,0.47906976744186,"wt"
263,0.474418604651163,"wt"
264,0.497674418604651,"wt"
265,0.493023255813954,"wt"
266,0.46046511627907,"wt"
267,0.530232558139535,"wt"
268,0.432558139534884,"wt"
269,0.469767441860465,"wt"
270,0.553488372093023,"wt"
271,0.511627906976744,"wt"
272,0.469767441860465,"wt"
273,0.502325581395349,"wt"
274,0.455813953488372,"wt"
275,0.455813953488372,"wt"
276,0.465116279069767,"wt"
277,0.483720930232558,"wt"
278,0.423255813953488,"wt"
279,0.52093023255814,"wt"
280,0.511627906976744,"wt"
281,0.497674418604651,"wt"
282,0.53953488372093,"wt"
283,0.474418604651163,"wt"
284,0.427906976744186,"wt"
285,0.497674418604651,"wt"
286,0.497674418604651,"wt"
287,0.52093023255814,"wt"
288,0.432558139534884,"wt"
289,0.497674418604651,"wt"
290,0.52093023255814,"wt"
291,0.52093023255814,"wt"
292,0.493023255813954,"wt"
293,0.46046511627907,"wt"
294,0.516279069767442,"wt"
295,0.469767441860465,"wt"
296,0.46046511627907,"wt"
297,0.52093023255814,"wt"
298,0.534883720930233,"wt"
299,0.511627906976744,"wt"
300,0.53953488372093,"wt"
301,0.506976744186047,"wt"
302,0.488372093023256,"wt"
303,0.511627906976744,"wt"
304,0.451162790697674,"wt"
305,0.497674418604651,"wt"
306,0.506976744186047,"wt"
307,0.558139534883721,"wt"
308,0.474418604651163,"wt"
309,0.497674418604651,"wt"
310,0.483720930232558,"wt"
311,0.493023255813954,"wt"
312,0.474418604651163,"wt"
313,0.502325581395349,"wt"
314,0.497674418604651,"wt"
315,0.516279069767442,"wt"
316,0.451162790697674,"wt"
317,0.52093023255814,"wt"
318,0.483720930232558,"wt"
319,0.530232558139535,"wt"
320,0.483720930232558,"wt"
321,0.567441860465116,"wt"
322,0.497674418604651,"wt"
323,0.544186046511628,"wt"
324,0.534883720930233,"wt"
325,0.516279069767442,"wt"
326,0.46046511627907,"wt"
327,0.493023255813954,"wt"
328,0.483720930232558,"wt"
329,0.441860465116279,"wt"
330,0.455813953488372,"wt"
331,0.544186046511628,"wt"
332,0.511627906976744,"wt"
333,0.446511627906977,"wt"
334,0.47906976744186,"wt"
335,0.488372093023256,"wt"
336,0.469767441860465,"wt"
337,0.497674418604651,"wt"
338,0.534883720930233,"wt"
339,0.544186046511628,"wt"
340,0.488372093023256,"wt"
341,0.437209302325581,"wt"
342,0.493023255813954,"wt"
343,0.516279069767442,"wt"
344,0.516279069767442,"wt"
345,0.534883720930233,"wt"
346,0.474418604651163,"wt"
347,0.52093023255814,"wt"
348,0.553488372093023,"wt"
349,0.530232558139535,"wt"
350,0.451162790697674,"wt"
351,0.506976744186047,"wt"
352,0.47906976744186,"wt"
353,0.465116279069767,"wt"
354,0.474418604651163,"wt"
355,0.516279069767442,"wt"
356,0.469767441860465,"wt"
357,0.525581395348837,"wt"
358,0.548837209302326,"wt"
359,0.506976744186047,"wt"
360,0.497674418604651,"wt"
361,0.469767441860465,"wt"
362,0.409302325581395,"wt"
363,0.451162790697674,"wt"
364,0.506976744186047,"wt"
365,0.497674418604651,"wt"
366,0.506976744186047,"wt"
367,0.455813953488372,"wt"
368,0.455813953488372,"wt"
369,0.53953488372093,"wt"
370,0.47906976744186,"wt"
371,0.506976744186047,"wt"
372,0.488372093023256,"wt"
373,0.47906976744186,"wt"
374,0.46046511627907,"wt"
375,0.446511627906977,"wt"
376,0.516279069767442,"wt"
377,0.497674418604651,"wt"
378,0.46046511627907,"wt"
379,0.474418604651163,"wt"
380,0.493023255813954,"wt"
381,0.483720930232558,"wt"
382,0.493023255813954,"wt"
383,0.47906976744186,"wt"
384,0.493023255813954,"wt"
385,0.548837209302326,"wt"
386,0.525581395348837,"wt"
387,0.488372093023256,"wt"
388,0.506976744186047,"wt"
389,0.53953488372093,"wt"
390,0.506976744186047,"wt"
391,0.511627906976744,"wt"
392,0.530232558139535,"wt"
393,0.497674418604651,"wt"
394,0.469767441860465,"wt"
395,0.525581395348837,"wt"
396,0.47906976744186,"wt"
397,0.525581395348837,"wt"
398,0.511627906976744,"wt"
399,0.465116279069767,"wt"
400,0.446511627906977,"wt"
401,0.567441860465116,"wt"
402,0.437209302325581,"wt"
403,0.516279069767442,"wt"
404,0.474418604651163,"wt"
405,0.409302325581395,"wt"
406,0.46046511627907,"wt"
407,0.493023255813954,"wt"
408,0.53953488372093,"wt"
409,0.506976744186047,"wt"
410,0.516279069767442,"wt"
411,0.511627906976744,"wt"
412,0.483720930232558,"wt"
413,0.465116279069767,"wt"
414,0.47906976744186,"wt"
415,0.52093023255814,"wt"
416,0.46046511627907,"wt"
417,0.465116279069767,"wt"
418,0.469767441860465,"wt"
419,0.544186046511628,"wt"
420,0.52093023255814,"wt"
421,0.47906976744186,"wt"
422,0.437209302325581,"wt"
423,0.451162790697674,"wt"
424,0.511627906976744,"wt"
425,0.567441860465116,"wt"
426,0.493023255813954,"wt"
427,0.474418604651163,"wt"
428,0.511627906976744,"wt"
429,0.525581395348837,"wt"
430,0.483720930232558,"wt"
431,0.455813953488372,"wt"
432,0.474418604651163,"wt"
433,0.53953488372093,"wt"
434,0.511627906976744,"wt"
435,0.53953488372093,"wt"
436,0.455813953488372,"wt"
437,0.511627906976744,"wt"
438,0.47906976744186,"wt"
439,0.530232558139535,"wt"
440,0.502325581395349,"wt"
441,0.441860465116279,"wt"
442,0.53953488372093,"wt"
443,0.511627906976744,"wt"
444,0.404651162790698,"wt"
445,0.46046511627907,"wt"
446,0.488372093023256,"wt"
447,0.497674418604651,"wt"
448,0.548837209302326,"wt"
449,0.47906976744186,"wt"
450,0.474418604651163,"wt"
451,0.502325581395349,"wt"
452,0.558139534883721,"wt"
453,0.502325581395349,"wt"
454,0.455813953488372,"wt"
455,0.455813953488372,"wt"
456,0.53953488372093,"wt"
457,0.502325581395349,"wt"
458,0.47906976744186,"wt"
459,0.465116279069767,"wt"
460,0.46046511627907,"wt"
461,0.530232558139535,"wt"
462,0.506976744186047,"wt"
463,0.465116279069767,"wt"
464,0.516279069767442,"wt"
465,0.469767441860465,"wt"
466,0.488372093023256,"wt"
467,0.534883720930233,"wt"
468,0.493023255813954,"wt"
469,0.511627906976744,"wt"
470,0.455813953488372,"wt"
471,0.474418604651163,"wt"
472,0.474418604651163,"wt"
473,0.46046511627907,"wt"
474,0.488372093023256,"wt"
475,0.52093023255814,"wt"
476,0.511627906976744,"wt"
477,0.511627906976744,"wt"
478,0.530232558139535,"wt"
479,0.483720930232558,"wt"
480,0.525581395348837,"wt"
481,0.386046511627907,"wt"
482,0.432558139534884,"wt"
483,0.511627906976744,"wt"
484,0.530232558139535,"wt"
485,0.47906976744186,"wt"
486,0.525581395348837,"wt"
487,0.488372093023256,"wt"
488,0.52093023255814,"wt"
489,0.47906976744186,"wt"
490,0.502325581395349,"wt"
491,0.483720930232558,"wt"
492,0.455813953488372,"wt"
493,0.483720930232558,"wt"
494,0.451162790697674,"wt"
495,0.451162790697674,"wt"
496,0.488372093023256,"wt"
497,0.53953488372093,"wt"
498,0.465116279069767,"wt"
499,0.47906976744186,"wt"
500,0.544186046511628,"wt"
501,0.488372093023256,"wt"
502,0.53953488372093,"wt"
503,0.488372093023256,"wt"
504,0.474418604651163,"wt"
505,0.465116279069767,"wt"
506,0.506976744186047,"wt"
507,0.53953488372093,"wt"
508,0.506976744186047,"wt"
509,0.516279069767442,"wt"
510,0.418604651162791,"wt"
511,0.46046511627907,"wt"
512,0.493023255813954,"wt"
513,0.52093023255814,"wt"
514,0.451162790697674,"wt"
515,0.497674418604651,"wt"
516,0.511627906976744,"wt"
517,0.488372093023256,"wt"
518,0.52093023255814,"wt"
519,0.506976744186047,"wt"
520,0.567441860465116,"wt"
521,0.455813953488372,"wt"
522,0.53953488372093,"wt"
523,0.525581395348837,"wt"
524,0.530232558139535,"wt"
525,0.516279069767442,"wt"
526,0.534883720930233,"wt"
527,0.516279069767442,"wt"
528,0.511627906976744,"wt"
529,0.511627906976744,"wt"
530,0.497674418604651,"wt"
531,0.437209302325581,"wt"
532,0.516279069767442,"wt"
533,0.432558139534884,"wt"
534,0.483720930232558,"wt"
535,0.493023255813954,"wt"
536,0.53953488372093,"wt"
537,0.558139534883721,"wt"
538,0.432558139534884,"wt"
539,0.534883720930233,"wt"
540,0.53953488372093,"wt"
541,0.493023255813954,"wt"
542,0.544186046511628,"wt"
543,0.511627906976744,"wt"
544,0.47906976744186,"wt"
545,0.483720930232558,"wt"
546,0.483720930232558,"wt"
547,0.465116279069767,"wt"
548,0.511627906976744,"wt"
549,0.553488372093023,"wt"
550,0.502325581395349,"wt"
551,0.511627906976744,"wt"
552,0.534883720930233,"wt"
553,0.502325581395349,"wt"
554,0.544186046511628,"wt"
555,0.581395348837209,"wt"
556,0.53953488372093,"wt"
557,0.469767441860465,"wt"
558,0.427906976744186,"wt"
559,0.446511627906977,"wt"
560,0.511627906976744,"wt"
561,0.465116279069767,"wt"
562,0.52093023255814,"wt"
563,0.52093023255814,"wt"
564,0.506976744186047,"wt"
565,0.488372093023256,"wt"
566,0.47906976744186,"wt"
567,0.465116279069767,"wt"
568,0.497674418604651,"wt"
569,0.506976744186047,"wt"
570,0.525581395348837,"wt"
571,0.469767441860465,"wt"
572,0.544186046511628,"wt"
573,0.534883720930233,"wt"
574,0.432558139534884,"wt"
575,0.553488372093023,"wt"
576,0.534883720930233,"wt"
577,0.534883720930233,"wt"
578,0.493023255813954,"wt"
579,0.530232558139535,"wt"
580,0.534883720930233,"wt"
581,0.413953488372093,"wt"
582,0.511627906976744,"wt"
583,0.47906976744186,"wt"
584,0.502325581395349,"wt"
585,0.493023255813954,"wt"
586,0.544186046511628,"wt"
587,0.474418604651163,"wt"
588,0.493023255813954,"wt"
589,0.469767441860465,"wt"
590,0.525581395348837,"wt"
591,0.483720930232558,"wt"
592,0.502325581395349,"wt"
593,0.52093023255814,"wt"
594,0.548837209302326,"wt"
595,0.525581395348837,"wt"
596,0.488372093023256,"wt"
597,0.488372093023256,"wt"
598,0.493023255813954,"wt"
599,0.483720930232558,"wt"
600,0.525581395348837,"wt"
601,0.511627906976744,"wt"
602,0.493023255813954,"wt"
603,0.506976744186047,"wt"
604,0.441860465116279,"wt"
605,0.474418604651163,"wt"
606,0.469767441860465,"wt"
607,0.530232558139535,"wt"
608,0.497674418604651,"wt"
609,0.502325581395349,"wt"
610,0.483720930232558,"wt"
611,0.469767441860465,"wt"
612,0.562790697674419,"wt"
613,0.409302325581395,"wt"
614,0.567441860465116,"wt"
615,0.47906976744186,"wt"
616,0.511627906976744,"wt"
617,0.516279069767442,"wt"
618,0.469767441860465,"wt"
619,0.511627906976744,"wt"
620,0.46046511627907,"wt"
621,0.488372093023256,"wt"
622,0.530232558139535,"wt"
623,0.47906976744186,"wt"
624,0.465116279069767,"wt"
625,0.474418604651163,"wt"
626,0.511627906976744,"wt"
627,0.502325581395349,"wt"
628,0.53953488372093,"wt"
629,0.493023255813954,"wt"
630,0.525581395348837,"wt"
631,0.47906976744186,"wt"
632,0.506976744186047,"wt"
633,0.455813953488372,"wt"
634,0.465116279069767,"wt"
635,0.474418604651163,"wt"
636,0.534883720930233,"wt"
637,0.525581395348837,"wt"
638,0.493023255813954,"wt"
639,0.530232558139535,"wt"
640,0.516279069767442,"wt"
641,0.483720930232558,"wt"
642,0.432558139534884,"wt"
643,0.441860465116279,"wt"
644,0.558139534883721,"wt"
645,0.511627906976744,"wt"
646,0.469767441860465,"wt"
647,0.502325581395349,"wt"
648,0.497674418604651,"wt"
649,0.483720930232558,"wt"
650,0.511627906976744,"wt"
651,0.497674418604651,"wt"
652,0.488372093023256,"wt"
653,0.469767441860465,"wt"
654,0.534883720930233,"wt"
655,0.455813953488372,"wt"
656,0.465116279069767,"wt"
657,0.548837209302326,"wt"
658,0.493023255813954,"wt"
659,0.455813953488372,"wt"
660,0.502325581395349,"wt"
661,0.534883720930233,"wt"
662,0.465116279069767,"wt"
663,0.497674418604651,"wt"
664,0.483720930232558,"wt"
665,0.502325581395349,"wt"
666,0.493023255813954,"wt"
667,0.465116279069767,"wt"
668,0.451162790697674,"wt"
669,0.483720930232558,"wt"
670,0.46046511627907,"wt"
671,0.451162790697674,"wt"
672,0.455813953488372,"wt"
673,0.418604651162791,"wt"
674,0.506976744186047,"wt"
675,0.423255813953488,"wt"
676,0.493023255813954,"wt"
677,0.451162790697674,"wt"
678,0.516279069767442,"wt"
679,0.53953488372093,"wt"
680,0.446511627906977,"wt"
681,0.446511627906977,"wt"
682,0.46046511627907,"wt"
683,0.465116279069767,"wt"
684,0.469767441860465,"wt"
685,0.46046511627907,"wt"
686,0.465116279069767,"wt"
687,0.502325581395349,"wt"
688,0.451162790697674,"wt"
689,0.516279069767442,"wt"
690,0.497674418604651,"wt"
691,0.497674418604651,"wt"
692,0.488372093023256,"wt"
693,0.488372093023256,"wt"
694,0.52093023255814,"wt"
695,0.497674418604651,"wt"
696,0.548837209302326,"wt"
697,0.455813953488372,"wt"
698,0.446511627906977,"wt"
699,0.544186046511628,"wt"
700,0.465116279069767,"wt"
701,0.47906976744186,"wt"
702,0.525581395348837,"wt"
703,0.516279069767442,"wt"
704,0.530232558139535,"wt"
705,0.47906976744186,"wt"
706,0.483720930232558,"wt"
707,0.488372093023256,"wt"
708,0.534883720930233,"wt"
709,0.455813953488372,"wt"
710,0.488372093023256,"wt"
711,0.497674418604651,"wt"
712,0.502325581395349,"wt"
713,0.488372093023256,"wt"
714,0.52093023255814,"wt"
715,0.469767441860465,"wt"
716,0.46046511627907,"wt"
717,0.483720930232558,"wt"
718,0.534883720930233,"wt"
719,0.53953488372093,"wt"
720,0.52093023255814,"wt"
721,0.488372093023256,"wt"
722,0.465116279069767,"wt"
723,0.47906976744186,"wt"
724,0.483720930232558,"wt"
725,0.47906976744186,"wt"
726,0.52093023255814,"wt"
727,0.474418604651163,"wt"
728,0.488372093023256,"wt"
729,0.455813953488372,"wt"
730,0.506976744186047,"wt"
731,0.511627906976744,"wt"
732,0.511627906976744,"wt"
733,0.511627906976744,"wt"
734,0.516279069767442,"wt"
735,0.493023255813954,"wt"
736,0.502325581395349,"wt"
737,0.506976744186047,"wt"
738,0.553488372093023,"wt"
739,0.530232558139535,"wt"
740,0.47906976744186,"wt"
741,0.511627906976744,"wt"
742,0.544186046511628,"wt"
743,0.497674418604651,"wt"
744,0.488372093023256,"wt"
745,0.451162790697674,"wt"
746,0.516279069767442,"wt"
747,0.465116279069767,"wt"
748,0.544186046511628,"wt"
749,0.474418604651163,"wt"
750,0.502325581395349,"wt"
751,0.488372093023256,"wt"
752,0.511627906976744,"wt"
753,0.497674418604651,"wt"
754,0.46046511627907,"wt"
755,0.52093023255814,"wt"
756,0.502325581395349,"wt"
757,0.46046511627907,"wt"
758,0.474418604651163,"wt"
759,0.516279069767442,"wt"
760,0.465116279069767,"wt"
761,0.506976744186047,"wt"
762,0.525581395348837,"wt"
763,0.544186046511628,"wt"
764,0.46046511627907,"wt"
765,0.52093023255814,"wt"
766,0.488372093023256,"wt"
767,0.502325581395349,"wt"
768,0.451162790697674,"wt"
769,0.511627906976744,"wt"
770,0.469767441860465,"wt"
771,0.455813953488372,"wt"
772,0.516279069767442,"wt"
773,0.455813953488372,"wt"
774,0.46046511627907,"wt"
775,0.502325581395349,"wt"
776,0.52093023255814,"wt"
777,0.511627906976744,"wt"
778,0.52093023255814,"wt"
779,0.455813953488372,"wt"
780,0.493023255813954,"wt"
781,0.493023255813954,"wt"
782,0.52093023255814,"wt"
783,0.47906976744186,"wt"
784,0.493023255813954,"wt"
785,0.502325581395349,"wt"
786,0.548837209302326,"wt"
787,0.465116279069767,"wt"
788,0.455813953488372,"wt"
789,0.502325581395349,"wt"
790,0.525581395348837,"wt"
791,0.516279069767442,"wt"
792,0.548837209302326,"wt"
793,0.446511627906977,"wt"
794,0.446511627906977,"wt"
795,0.525581395348837,"wt"
796,0.437209302325581,"wt"
797,0.469767441860465,"wt"
798,0.502325581395349,"wt"
799,0.586046511627907,"wt"
800,0.52093023255814,"wt"
801,0.530232558139535,"wt"
802,0.511627906976744,"wt"
803,0.474418604651163,"wt"
804,0.511627906976744,"wt"
805,0.502325581395349,"wt"
806,0.474418604651163,"wt"
807,0.483720930232558,"wt"
808,0.530232558139535,"wt"
809,0.52093023255814,"wt"
810,0.525581395348837,"wt"
811,0.465116279069767,"wt"
812,0.544186046511628,"wt"
813,0.446511627906977,"wt"
814,0.525581395348837,"wt"
815,0.525581395348837,"wt"
816,0.525581395348837,"wt"
817,0.506976744186047,"wt"
818,0.465116279069767,"wt"
819,0.516279069767442,"wt"
820,0.511627906976744,"wt"
821,0.474418604651163,"wt"
822,0.427906976744186,"wt"
823,0.53953488372093,"wt"
824,0.474418604651163,"wt"
825,0.493023255813954,"wt"
826,0.493023255813954,"wt"
827,0.544186046511628,"wt"
828,0.493023255813954,"wt"
829,0.511627906976744,"wt"
830,0.502325581395349,"wt"
831,0.47906976744186,"wt"
832,0.525581395348837,"wt"
833,0.502325581395349,"wt"
834,0.525581395348837,"wt"
835,0.409302325581395,"wt"
836,0.483720930232558,"wt"
837,0.497674418604651,"wt"
838,0.488372093023256,"wt"
839,0.502325581395349,"wt"
840,0.530232558139535,"wt"
841,0.544186046511628,"wt"
842,0.423255813953488,"wt"
843,0.465116279069767,"wt"
844,0.553488372093023,"wt"
845,0.530232558139535,"wt"
846,0.506976744186047,"wt"
847,0.493023255813954,"wt"
848,0.530232558139535,"wt"
849,0.497674418604651,"wt"
850,0.502325581395349,"wt"
851,0.465116279069767,"wt"
852,0.423255813953488,"wt"
853,0.46046511627907,"wt"
854,0.47906976744186,"wt"
855,0.465116279069767,"wt"
856,0.497674418604651,"wt"
857,0.506976744186047,"wt"
858,0.497674418604651,"wt"
859,0.558139534883721,"wt"
860,0.516279069767442,"wt"
861,0.474418604651163,"wt"
862,0.427906976744186,"wt"
863,0.455813953488372,"wt"
